lpips_row_id,lpips_case_id,restoration_case_id,source_case_id,case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,mask_id,is_zero_control,evaluation_region,region_pixel_count,mask_area_pixels,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,lpips_input_size,status,issue
lama__canonical__canonical__p019_loss_large__full_image__lpips,lama__canonical__canonical__p019_loss_large,lama__canonical__canonical__p019_loss_large,canonical__p019_loss_large,canonical__p019_loss_large,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,loss_large,p019_loss_large,False,full_image,589824,72887,0.212557,0.051235,0.161322,alex,256,ok,
lama__canonical__canonical__p019_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p019_loss_large,lama__canonical__canonical__p019_loss_large,canonical__p019_loss_large,canonical__p019_loss_large,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,loss_large,p019_loss_large,False,mask_bbox_crop,403225,72887,0.25716,0.074587,0.182573,alex,256,ok,
lama__canonical__canonical__p019_loss_small__content_region__lpips,lama__canonical__canonical__p019_loss_small,lama__canonical__canonical__p019_loss_small,canonical__p019_loss_small,canonical__p019_loss_small,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,loss_small,p019_loss_small,False,content_region,516864,17075,0.119944,0.010164,0.10978,alex,256,ok,
lama__canonical__canonical__p019_loss_small__full_image__lpips,lama__canonical__canonical__p019_loss_small,lama__canonical__canonical__p019_loss_small,canonical__p019_loss_small,canonical__p019_loss_small,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,loss_small,p019_loss_small,False,full_image,589824,17075,0.112623,0.008213,0.10441,alex,256,ok,
lama__canonical__canonical__p019_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p019_loss_small,lama__canonical__canonical__p019_loss_small,canonical__p019_loss_small,canonical__p019_loss_small,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,loss_small,p019_loss_small,False,mask_bbox_crop,251001,17075,0.158661,0.017946,0.140716,alex,256,ok,
lama__canonical__canonical__p019_mixed_damage__content_region__lpips,lama__canonical__canonical__p019_mixed_damage,lama__canonical__canonical__p019_mixed_damage,canonical__p019_mixed_damage,canonical__p019_mixed_damage,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,mixed_damage,p019_mixed_damage,False,content_region,516864,45763,0.332678,0.022421,0.310257,alex,256,ok,
lama__canonical__canonical__p019_mixed_damage__full_image__lpips,lama__canonical__canonical__p019_mixed_damage,lama__canonical__canonical__p019_mixed_damage,canonical__p019_mixed_damage,canonical__p019_mixed_damage,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,mixed_damage,p019_mixed_damage,False,full_image,589824,45763,0.325522,0.018237,0.307286,alex,256,ok,
lama__canonical__canonical__p019_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p019_mixed_damage,lama__canonical__canonical__p019_mixed_damage,canonical__p019_mixed_damage,canonical__p019_mixed_damage,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,mixed_damage,p019_mixed_damage,False,mask_bbox_crop,589824,45763,0.325522,0.018237,0.307286,alex,256,ok,
lama__canonical__canonical__p019_scratch_thin__content_region__lpips,lama__canonical__canonical__p019_scratch_thin,lama__canonical__canonical__p019_scratch_thin,canonical__p019_scratch_thin,canonical__p019_scratch_thin,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,scratch_thin,p019_scratch_thin,False,content_region,516864,6187,0.200424,0.000527,0.199898,alex,256,ok,
lama__canonical__canonical__p019_scratch_thin__full_image__lpips,lama__canonical__canonical__p019_scratch_thin,lama__canonical__canonical__p019_scratch_thin,canonical__p019_scratch_thin,canonical__p019_scratch_thin,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,scratch_thin,p019_scratch_thin,False,full_image,589824,6187,0.185791,0.000404,0.185387,alex,256,ok,
lama__canonical__canonical__p019_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p019_scratch_thin,lama__canonical__canonical__p019_scratch_thin,canonical__p019_scratch_thin,canonical__p019_scratch_thin,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,scratch_thin,p019_scratch_thin,False,mask_bbox_crop,589824,6187,0.185791,0.000404,0.185387,alex,256,ok,
lama__canonical__canonical__p019_zero_control__content_region__lpips,lama__canonical__canonical__p019_zero_control,lama__canonical__canonical__p019_zero_control,canonical__p019_zero_control,canonical__p019_zero_control,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,zero_control,p019_zero_control,True,content_region,516864,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p019_zero_control__full_image__lpips,lama__canonical__canonical__p019_zero_control,lama__canonical__canonical__p019_zero_control,canonical__p019_zero_control,canonical__p019_zero_control,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,zero_control,p019_zero_control,True,full_image,589824,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p020_loss_large__content_region__lpips,lama__canonical__canonical__p020_loss_large,lama__canonical__canonical__p020_loss_large,canonical__p020_loss_large,canonical__p020_loss_large,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,loss_large,p020_loss_large,False,content_region,406272,59008,0.175485,0.046749,0.128736,alex,256,ok,
lama__canonical__canonical__p020_loss_large__full_image__lpips,lama__canonical__canonical__p020_loss_large,lama__canonical__canonical__p020_loss_large,canonical__p020_loss_large,canonical__p020_loss_large,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,loss_large,p020_loss_large,False,full_image,589824,59008,0.127186,0.024235,0.102951,alex,256,ok,
lama__canonical__canonical__p020_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p020_loss_large,lama__canonical__canonical__p020_loss_large,canonical__p020_loss_large,canonical__p020_loss_large,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,loss_large,p020_loss_large,False,mask_bbox_crop,138384,59008,0.413259,0.159514,0.253745,alex,256,ok,
lama__canonical__canonical__p020_loss_small__content_region__lpips,lama__canonical__canonical__p020_loss_small,lama__canonical__canonical__p020_loss_small,canonical__p020_loss_small,canonical__p020_loss_small,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,loss_small,p020_loss_small,False,content_region,406272,13032,0.081658,0.006227,0.07543,alex,256,ok,
lama__canonical__canonical__p020_loss_small__full_image__lpips,lama__canonical__canonical__p020_loss_small,lama__canonical__canonical__p020_loss_small,canonical__p020_loss_small,canonical__p020_loss_small,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,loss_small,p020_loss_small,False,full_image,589824,13032,0.060256,0.004685,0.055571,alex,256,ok,
lama__canonical__canonical__p020_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p020_loss_small,lama__canonical__canonical__p020_loss_small,canonical__p020_loss_small,canonical__p020_loss_small,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,loss_small,p020_loss_small,False,mask_bbox_crop,203401,13032,0.134065,0.015092,0.118974,alex,256,ok,
lama__canonical__canonical__p020_mixed_damage__content_region__lpips,lama__canonical__canonical__p020_mixed_damage,lama__canonical__canonical__p020_mixed_damage,canonical__p020_mixed_damage,canonical__p020_mixed_damage,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,mixed_damage,p020_mixed_damage,False,content_region,406272,34209,0.260089,0.018225,0.241864,alex,256,ok,
lama__canonical__canonical__p020_mixed_damage__full_image__lpips,lama__canonical__canonical__p020_mixed_damage,lama__canonical__canonical__p020_mixed_damage,canonical__p020_mixed_damage,canonical__p020_mixed_damage,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,mixed_damage,p020_mixed_damage,False,full_image,589824,34209,0.21274,0.015461,0.197278,alex,256,ok,
lama__canonical__canonical__p020_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p020_mixed_damage,lama__canonical__canonical__p020_mixed_damage,canonical__p020_mixed_damage,canonical__p020_mixed_damage,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,mixed_damage,p020_mixed_damage,False,mask_bbox_crop,589824,34209,0.21274,0.015461,0.197278,alex,256,ok,
lama__canonical__canonical__p020_scratch_thin__content_region__lpips,lama__canonical__canonical__p020_scratch_thin,lama__canonical__canonical__p020_scratch_thin,canonical__p020_scratch_thin,canonical__p020_scratch_thin,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,scratch_thin,p020_scratch_thin,False,content_region,406272,8734,0.197925,0.002006,0.195919,alex,256,ok,
lama__canonical__canonical__p020_scratch_thin__full_image__lpips,lama__canonical__canonical__p020_scratch_thin,lama__canonical__canonical__p020_scratch_thin,canonical__p020_scratch_thin,canonical__p020_scratch_thin,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,scratch_thin,p020_scratch_thin,False,full_image,589824,8734,0.161391,0.001752,0.159639,alex,256,ok,
lama__canonical__canonical__p020_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p020_scratch_thin,lama__canonical__canonical__p020_scratch_thin,canonical__p020_scratch_thin,canonical__p020_scratch_thin,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,scratch_thin,p020_scratch_thin,False,mask_bbox_crop,589824,8734,0.161391,0.001752,0.159639,alex,256,ok,
lama__canonical__canonical__p020_zero_control__content_region__lpips,lama__canonical__canonical__p020_zero_control,lama__canonical__canonical__p020_zero_control,canonical__p020_zero_control,canonical__p020_zero_control,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,zero_control,p020_zero_control,True,content_region,406272,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p020_zero_control__full_image__lpips,lama__canonical__canonical__p020_zero_control,lama__canonical__canonical__p020_zero_control,canonical__p020_zero_control,canonical__p020_zero_control,canonical,p020,landscape_natural,Mediterranean landscape (recto); Mountains (verso),Unknown,,lama,zero_control,p020_zero_control,True,full_image,589824,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p021_loss_large__content_region__lpips,lama__canonical__canonical__p021_loss_large,lama__canonical__canonical__p021_loss_large,canonical__p021_loss_large,canonical__p021_loss_large,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,loss_large,p021_loss_large,False,content_region,498432,57771,0.198121,0.067353,0.130769,alex,256,ok,
lama__canonical__canonical__p021_loss_large__full_image__lpips,lama__canonical__canonical__p021_loss_large,lama__canonical__canonical__p021_loss_large,canonical__p021_loss_large,canonical__p021_loss_large,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,loss_large,p021_loss_large,False,full_image,589824,57771,0.185924,0.055724,0.130201,alex,256,ok,
lama__canonical__canonical__p021_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p021_loss_large,lama__canonical__canonical__p021_loss_large,canonical__p021_loss_large,canonical__p021_loss_large,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,loss_large,p021_loss_large,False,mask_bbox_crop,112225,57771,0.655638,0.276177,0.379461,alex,256,ok,
lama__canonical__canonical__p021_loss_small__content_region__lpips,lama__canonical__canonical__p021_loss_small,lama__canonical__canonical__p021_loss_small,canonical__p021_loss_small,canonical__p021_loss_small,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,loss_small,p021_loss_small,False,content_region,498432,18677,0.188619,0.008474,0.180145,alex,256,ok,
lama__canonical__canonical__p021_loss_small__full_image__lpips,lama__canonical__canonical__p021_loss_small,lama__canonical__canonical__p021_loss_small,canonical__p021_loss_small,canonical__p021_loss_small,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,loss_small,p021_loss_small,False,full_image,589824,18677,0.181113,0.005554,0.175558,alex,256,ok,
lama__canonical__canonical__p021_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p021_loss_small,lama__canonical__canonical__p021_loss_small,canonical__p021_loss_small,canonical__p021_loss_small,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,loss_small,p021_loss_small,False,mask_bbox_crop,372100,18677,0.189346,0.009652,0.179695,alex,256,ok,
lama__canonical__canonical__p021_mixed_damage__content_region__lpips,lama__canonical__canonical__p021_mixed_damage,lama__canonical__canonical__p021_mixed_damage,canonical__p021_mixed_damage,canonical__p021_mixed_damage,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,mixed_damage,p021_mixed_damage,False,content_region,498432,49836,0.380952,0.023029,0.357924,alex,256,ok,
lama__canonical__canonical__p021_mixed_damage__full_image__lpips,lama__canonical__canonical__p021_mixed_damage,lama__canonical__canonical__p021_mixed_damage,canonical__p021_mixed_damage,canonical__p021_mixed_damage,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,mixed_damage,p021_mixed_damage,False,full_image,589824,49836,0.368575,0.016039,0.352536,alex,256,ok,
lama__canonical__canonical__p021_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p021_mixed_damage,lama__canonical__canonical__p021_mixed_damage,canonical__p021_mixed_damage,canonical__p021_mixed_damage,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,mixed_damage,p021_mixed_damage,False,mask_bbox_crop,527076,49836,0.395869,0.021182,0.374688,alex,256,ok,
lama__canonical__canonical__p021_scratch_thin__content_region__lpips,lama__canonical__canonical__p021_scratch_thin,lama__canonical__canonical__p021_scratch_thin,canonical__p021_scratch_thin,canonical__p021_scratch_thin,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,scratch_thin,p021_scratch_thin,False,content_region,498432,9825,0.300306,0.001545,0.298761,alex,256,ok,
lama__canonical__canonical__p021_scratch_thin__full_image__lpips,lama__canonical__canonical__p021_scratch_thin,lama__canonical__canonical__p021_scratch_thin,canonical__p021_scratch_thin,canonical__p021_scratch_thin,canonical,p021,architecture_structured,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,lama,scratch_thin,p021_scratch_thin,False,full_image,589824,9825,0.290053,0.004789,0.285264,alex,256,ok,
