case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,312576,185.0,0.0,592.0,768.0,8436,2.4464,1.4303,1354.388427734375,1.869658350944519,1352.5187693834305,5.993129253387451,0.08590444177389145,5.90722481161356,16.813371264821633,45.41318107195246,28.599809807130825,0.9205889210629135,0.9962074014226315,0.07561848035971808,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,opencv_telea,content_region,344832,159.0,0.0,608.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,48196,10.2207,8.1713,2624.51416015625,68.91008758544922,2555.604072570801,14.352446556091309,1.6324514150619507,12.719995141029358,13.940314405893817,29.74797558959997,15.807661183706154,0.9354822112564811,0.9628440333471967,0.027361822090715582,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,content_region,471552,77.0,0.0,691.0,768.0,48196,10.2207,8.1713,3282.779541015625,86.19371795654297,3196.585823059082,17.952245712280273,2.041893482208252,15.910352230072021,12.96838642724386,28.77604746507555,15.80766103783169,0.919140534502366,0.9534328181094799,0.034292283607113894,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,masked_region,48196,,,,,48196,10.2207,8.1713,32118.875,843.3235473632812,31275.55145263672,175.64564514160156,19.977985382080078,155.66765975952148,3.0632003565132297,18.87086133958141,15.80766098306818,,,,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,mask_bbox_crop,88788,150.0,27.0,452.0,321.0,48196,10.2207,8.1713,17434.802734375,457.7738037109375,16977.028930664062,95.34416198730469,10.84447193145752,84.49969005584717,5.716633229418093,21.524294244937895,15.807661015519802,0.5605543012482234,0.7469220497706535,0.1863677485224301,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,20912,4.4347,3.5455,1263.0797119140625,16.040706634521484,1247.039005279541,6.563358783721924,0.4320322573184967,6.131326526403427,17.116496014827888,36.07856864705694,18.962072632229052,0.9611185561628842,0.9874664441084385,0.026347887945554316,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,content_region,471552,77.0,0.0,691.0,768.0,20912,4.4347,3.5455,1579.878173828125,20.063945770263672,1559.8142280578613,8.209543228149414,0.5403921604156494,7.669151067733765,16.14456761555297,35.106640155463886,18.962072539910917,0.9512702957173006,0.9842918263332736,0.033021530615973016,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,masked_region,20912,,,,,20912,4.4347,3.5455,35625.2265625,452.4289855957031,35172.7975769043,185.119873046875,12.185491561889648,172.93438148498535,2.6132272589960537,21.57529939943813,18.962072140442075,,,,ok,
