rank_direction,rank_metric,rank_evaluation_region,rank_position,rank_metric_value,feature_row_id,feature_case_id,restoration_case_id,source_case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,metric_mask_type,evaluation_region,region_pixel_count,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,status,issue
weakest,mean_similarity_improvement,full_image,18,-0.0055938661098480225,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild,synthetic_degradation__p039__partial_transparency__mild,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,full_image,589824,14192,False,0.9999324679374695,0.9971546530723572,-0.0027778148651123047,0.9996369481086731,0.9912270307540894,-0.00840991735458374,-0.0055938661098480225,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__restored,synthetic_degradation__p039__full_image,ok,
weakest,mean_similarity_improvement,full_image,19,-0.0054475367069244385,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe,synthetic_degradation__p043__water_stain__severe,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,full_image,589824,23805,False,0.9984177350997925,0.9931812882423401,-0.005236446857452393,0.9975759983062744,0.9919173717498779,-0.005658626556396484,-0.0054475367069244385,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__restored,synthetic_degradation__p043__full_image,ok,
weakest,mean_similarity_improvement,full_image,20,-0.0044297873973846436,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild,synthetic_degradation__p018__partial_transparency__mild,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,full_image,589824,23341,False,0.9996833801269531,0.9972015023231506,-0.0024818778038024902,0.9992001056671143,0.9928224086761475,-0.006377696990966797,-0.0044297873973846436,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__restored,synthetic_degradation__p018__full_image,ok,
strongest,clip_similarity_improvement,content_region,1,0.3122510313987732,lama__canonical__canonical__p022_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p022_mixed_damage,lama__canonical__canonical__p022_mixed_damage,canonical__p022_mixed_damage,canonical,p022,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",Emanuel de Witte,,lama,mixed_damage,mixed_damage,content_region,459264,44952,False,0.6613262891769409,0.9735773205757141,0.3122510313987732,0.8923788666725159,0.9859487414360046,0.09356987476348877,0.20291045308113098,lama__canonical__canonical__p022_mixed_damage__content_region__clean,lama__canonical__canonical__p022_mixed_damage__content_region__damaged,lama__canonical__canonical__p022_mixed_damage__content_region__restored,canonical__p022__content_region,ok,
strongest,clip_similarity_improvement,content_region,2,0.28165119886398315,lama__canonical__canonical__p049_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p049_mixed_damage,lama__canonical__canonical__p049_mixed_damage,canonical__p049_mixed_damage,canonical,p049,high_texture_brushwork,Peonies,Édouard Manet,Modern French painting,lama,mixed_damage,mixed_damage,content_region,370944,49278,False,0.7100077867507935,0.9916589856147766,0.28165119886398315,0.6365674734115601,0.9600164890289307,0.3234490156173706,0.3025501072406769,lama__canonical__canonical__p049_mixed_damage__content_region__clean,lama__canonical__canonical__p049_mixed_damage__content_region__damaged,lama__canonical__canonical__p049_mixed_damage__content_region__restored,canonical__p049__content_region,ok,
strongest,clip_similarity_improvement,content_region,3,0.280903160572052,lama__canonical__canonical__p029_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p029_mixed_damage,lama__canonical__canonical__p029_mixed_damage,canonical__p029_mixed_damage,canonical,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,lama,mixed_damage,mixed_damage,content_region,383232,50750,False,0.7069852352142334,0.9878883957862854,0.280903160572052,0.7795470952987671,0.9691594243049622,0.18961232900619507,0.23525774478912354,lama__canonical__canonical__p029_mixed_damage__content_region__clean,lama__canonical__canonical__p029_mixed_damage__content_region__damaged,lama__canonical__canonical__p029_mixed_damage__content_region__restored,canonical__p029__content_region,ok,
strongest,clip_similarity_improvement,content_region,4,0.27136582136154175,lama__canonical__canonical__p001_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p001_mixed_damage,lama__canonical__canonical__p001_mixed_damage,canonical__p001_mixed_damage,canonical,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,mixed_damage,mixed_damage,content_region,509184,45733,False,0.6879823207855225,0.9593481421470642,0.27136582136154175,0.7524926662445068,0.9862928986549377,0.2338002324104309,0.25258302688598633,lama__canonical__canonical__p001_mixed_damage__content_region__clean,lama__canonical__canonical__p001_mixed_damage__content_region__damaged,lama__canonical__canonical__p001_mixed_damage__content_region__restored,canonical__p001__content_region,ok,
strongest,clip_similarity_improvement,content_region,5,0.26845014095306396,lama__canonical__canonical__p002_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p002_mixed_damage,lama__canonical__canonical__p002_mixed_damage,canonical__p002_mixed_damage,canonical,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,19th century portraiture,lama,mixed_damage,mixed_damage,content_region,344832,34546,False,0.72125244140625,0.989702582359314,0.26845014095306396,0.8148949146270752,0.9935333728790283,0.17863845825195312,0.22354429960250854,lama__canonical__canonical__p002_mixed_damage__content_region__clean,lama__canonical__canonical__p002_mixed_damage__content_region__damaged,lama__canonical__canonical__p002_mixed_damage__content_region__restored,canonical__p002__content_region,ok,
strongest,clip_similarity_improvement,content_region,6,0.25838977098464966,lama__canonical__canonical__p006_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p006_scratch_thin,lama__canonical__canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,scratch_thin,scratch_thin,content_region,442368,12613,False,0.7410591840744019,0.9994489550590515,0.25838977098464966,0.832343339920044,0.9985913634300232,0.16624802350997925,0.21231889724731445,lama__canonical__canonical__p006_scratch_thin__content_region__clean,lama__canonical__canonical__p006_scratch_thin__content_region__damaged,lama__canonical__canonical__p006_scratch_thin__content_region__restored,canonical__p006__content_region,ok,
strongest,clip_similarity_improvement,content_region,7,0.2439882755279541,lama__canonical__canonical__p016_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p016_mixed_damage,lama__canonical__canonical__p016_mixed_damage,canonical__p016_mixed_damage,canonical,p016,landscape_natural,Wooded Landscape with a House beside a River,Thomas Gainsborough,,lama,mixed_damage,mixed_damage,content_region,372480,42648,False,0.7529045343399048,0.9968928098678589,0.2439882755279541,0.6111099123954773,0.993722677230835,0.38261276483535767,0.3133005201816559,lama__canonical__canonical__p016_mixed_damage__content_region__clean,lama__canonical__canonical__p016_mixed_damage__content_region__damaged,lama__canonical__canonical__p016_mixed_damage__content_region__restored,canonical__p016__content_region,ok,
strongest,clip_similarity_improvement,content_region,8,0.237587571144104,lama__canonical__canonical__p023_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p023_mixed_damage,lama__canonical__canonical__p023_mixed_damage,canonical__p023_mixed_damage,canonical,p023,architecture_structured,Church Interior,Johannes Bosboom,,lama,mixed_damage,mixed_damage,content_region,422400,42254,False,0.7594437599182129,0.9970313310623169,0.237587571144104,0.8937427997589111,0.9855391383171082,0.09179633855819702,0.1646919548511505,lama__canonical__canonical__p023_mixed_damage__content_region__clean,lama__canonical__canonical__p023_mixed_damage__content_region__damaged,lama__canonical__canonical__p023_mixed_damage__content_region__restored,canonical__p023__content_region,ok,
strongest,clip_similarity_improvement,content_region,9,0.23617297410964966,lama__canonical__canonical__p027_loss_small__content_region__feature_similarity,lama__canonical__canonical__p027_loss_small,lama__canonical__canonical__p027_loss_small,canonical__p027_loss_small,canonical,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,lama,loss_small,loss_small,content_region,461568,24809,False,0.761324405670166,0.9974973797798157,0.23617297410964966,0.7912944555282593,0.9736466407775879,0.1823521852493286,0.20926257967948914,lama__canonical__canonical__p027_loss_small__content_region__clean,lama__canonical__canonical__p027_loss_small__content_region__damaged,lama__canonical__canonical__p027_loss_small__content_region__restored,canonical__p027__content_region,ok,
strongest,clip_similarity_improvement,content_region,10,0.21565288305282593,lama__canonical__canonical__p022_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p022_scratch_thin,lama__canonical__canonical__p022_scratch_thin,canonical__p022_scratch_thin,canonical,p022,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",Emanuel de Witte,,lama,scratch_thin,scratch_thin,content_region,459264,8915,False,0.7824521660804749,0.9981050491333008,0.21565288305282593,0.9419901371002197,0.9987491369247437,0.056758999824523926,0.13620594143867493,lama__canonical__canonical__p022_scratch_thin__content_region__clean,lama__canonical__canonical__p022_scratch_thin__content_region__damaged,lama__canonical__canonical__p022_scratch_thin__content_region__restored,canonical__p022__content_region,ok,
strongest,clip_similarity_improvement,content_region,11,0.2137535810470581,lama__canonical__canonical__p044_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p044_mixed_damage,lama__canonical__canonical__p044_mixed_damage,canonical__p044_mixed_damage,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,Impressionism,lama,mixed_damage,mixed_damage,content_region,492288,42711,False,0.782368540763855,0.9961221218109131,0.2137535810470581,0.538233757019043,0.9810736179351807,0.4428398609161377,0.3282967209815979,lama__canonical__canonical__p044_mixed_damage__content_region__clean,lama__canonical__canonical__p044_mixed_damage__content_region__damaged,lama__canonical__canonical__p044_mixed_damage__content_region__restored,canonical__p044__content_region,ok,
strongest,clip_similarity_improvement,content_region,12,0.21224015951156616,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,content_region,469248,58568,False,0.7647944688796997,0.9770346283912659,0.21224015951156616,0.9242802858352661,0.969944953918457,0.04566466808319092,0.12895241379737854,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02__content_region__clean,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02__content_region__damaged,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02__content_region__restored,mask_robustness__p043__content_region,ok,
