feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,metric_runtime_seconds,case_runtime_seconds,feature_similarity_schema_version,feature_similarity_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,torchvision_version,transformers_version,status,issue
sd24_0011__content_region__feature_similarity,sd24_0011,sd24_0011,sd__can__p003__loss_large__p00_generic__s2026__6c339d7cc7,p003_loss_large,p003_loss_large,p003_loss_large,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_loss_large,loss_large,p003_loss_large,loss_large,content_region,471552,77,0,691,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0011__content_region__clean,sd24_0011__content_region__damaged,sd24_0011__content_region__restored,canonical__p003__content_region,0.7442471981048584,0.9539594650268555,0.20971226692199707,0.7970490455627441,0.9525372385978699,0.15548819303512573,0.1826002299785614,0.17840229999274015,0.6665173999790568,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0011__mask_bbox_crop__feature_similarity,sd24_0011,sd24_0011,sd__can__p003__loss_large__p00_generic__s2026__6c339d7cc7,p003_loss_large,p003_loss_large,p003_loss_large,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_loss_large,loss_large,p003_loss_large,loss_large,mask_bbox_crop,181476,125,25,551,451,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0011__mask_bbox_crop__clean,sd24_0011__mask_bbox_crop__damaged,sd24_0011__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,0.701289713382721,0.9129517674446106,0.21166205406188965,0.5908687710762024,0.8966977596282959,0.3058289885520935,0.2587455213069916,0.16319309998652898,0.6665173999790568,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0012__full_image__feature_similarity,sd24_0012,sd24_0012,sd__can__p003__loss_small__p00_generic__s2026__b5cb391694,p003_loss_small,p003_loss_small,p003_loss_small,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_loss_small,loss_small,p003_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0012__full_image__clean,sd24_0012__full_image__damaged,sd24_0012__full_image__restored,canonical__p003__full_image,0.9021680355072021,0.995140552520752,0.0929725170135498,0.9521294236183167,0.9894350171089172,0.037305593490600586,0.0651390552520752,0.19535339999129064,0.7037820999976248,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0012__content_region__feature_similarity,sd24_0012,sd24_0012,sd__can__p003__loss_small__p00_generic__s2026__b5cb391694,p003_loss_small,p003_loss_small,p003_loss_small,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_loss_small,loss_small,p003_loss_small,loss_small,content_region,471552,77,0,691,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0012__content_region__clean,sd24_0012__content_region__damaged,sd24_0012__content_region__restored,canonical__p003__content_region,0.9206870794296265,0.9943118095397949,0.07362473011016846,0.9502091407775879,0.992046594619751,0.041837453842163086,0.05773109197616577,0.20798569999169558,0.7037820999976248,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0012__mask_bbox_crop__feature_similarity,sd24_0012,sd24_0012,sd__can__p003__loss_small__p00_generic__s2026__b5cb391694,p003_loss_small,p003_loss_small,p003_loss_small,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_loss_small,loss_small,p003_loss_small,loss_small,mask_bbox_crop,336400,76,0,656,580,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0012__mask_bbox_crop__clean,sd24_0012__mask_bbox_crop__damaged,sd24_0012__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,0.891788125038147,0.991748034954071,0.09995990991592407,0.9478844404220581,0.98738694190979,0.039502501487731934,0.069731205701828,0.1890516999992542,0.7037820999976248,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0013__full_image__feature_similarity,sd24_0013,sd24_0013,sd__can__p003__mixed_damage__p00_generic__s2026__aaf04220a6,p003_mixed_damage,p003_mixed_damage,p003_mixed_damage,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_mixed_damage,mixed_damage,p003_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0013__full_image__clean,sd24_0013__full_image__damaged,sd24_0013__full_image__restored,canonical__p003__full_image,0.87540203332901,0.9912740588188171,0.11587202548980713,0.795551061630249,0.9040223956108093,0.1084713339805603,0.11217167973518372,0.19287070000427775,0.6909602000087034,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0013__content_region__feature_similarity,sd24_0013,sd24_0013,sd__can__p003__mixed_damage__p00_generic__s2026__aaf04220a6,p003_mixed_damage,p003_mixed_damage,p003_mixed_damage,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_mixed_damage,mixed_damage,p003_mixed_damage,mixed_damage,content_region,471552,77,0,691,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0013__content_region__clean,sd24_0013__content_region__damaged,sd24_0013__content_region__restored,canonical__p003__content_region,0.8585705161094666,0.9914281368255615,0.13285762071609497,0.8190627098083496,0.9266383647918701,0.10757565498352051,0.12021663784980774,0.1887488999927882,0.6909602000087034,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0013__mask_bbox_crop__feature_similarity,sd24_0013,sd24_0013,sd__can__p003__mixed_damage__p00_generic__s2026__aaf04220a6,p003_mixed_damage,p003_mixed_damage,p003_mixed_damage,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_mixed_damage,mixed_damage,p003_mixed_damage,mixed_damage,mask_bbox_crop,547600,14,28,754,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0013__mask_bbox_crop__clean,sd24_0013__mask_bbox_crop__damaged,sd24_0013__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,0.8976037502288818,0.9915152788162231,0.09391152858734131,0.7921299338340759,0.9241437911987305,0.13201385736465454,0.11296269297599792,0.2001849000225775,0.6909602000087034,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0014__full_image__feature_similarity,sd24_0014,sd24_0014,sd__can__p003__scratch_thin__p00_generic__s2026__f9d0a57e61,p003_scratch_thin,p003_scratch_thin,p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0014__full_image__clean,sd24_0014__full_image__damaged,sd24_0014__full_image__restored,canonical__p003__full_image,0.9108574390411377,0.9817891120910645,0.07093167304992676,0.940570056438446,0.9271756410598755,-0.013394415378570557,0.0287686288356781,0.18202089998521842,0.6781684000161476,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0014__content_region__feature_similarity,sd24_0014,sd24_0014,sd__can__p003__scratch_thin__p00_generic__s2026__f9d0a57e61,p003_scratch_thin,p003_scratch_thin,p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,content_region,471552,77,0,691,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0014__content_region__clean,sd24_0014__content_region__damaged,sd24_0014__content_region__restored,canonical__p003__content_region,0.9111493825912476,0.9794809222221375,0.06833153963088989,0.9527101516723633,0.9281949996948242,-0.024515151977539062,0.021908193826675415,0.2021911000192631,0.6781684000161476,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0014__mask_bbox_crop__feature_similarity,sd24_0014,sd24_0014,sd__can__p003__scratch_thin__p00_generic__s2026__f9d0a57e61,p003_scratch_thin,p003_scratch_thin,p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,mask_bbox_crop,527076,21,42,747,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0014__mask_bbox_crop__clean,sd24_0014__mask_bbox_crop__damaged,sd24_0014__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,0.9077363610267639,0.9714946746826172,0.06375831365585327,0.9577959179878235,0.9541438817977905,-0.003652036190032959,0.030053138732910156,0.185229700000491,0.6781684000161476,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0015__full_image__feature_similarity,sd24_0015,sd24_0015,sd__can__p003__zero__p00_generic__s2026__b541cf4111,p003_zero_control,p003_zero_control,p003_zero_control,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_zero_control,zero_control,p003_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0015__full_image__clean,sd24_0015__full_image__damaged,sd24_0015__full_image__restored,canonical__p003__full_image,1.0,1.0,0.0,1.0000001192092896,1.0000001192092896,0.0,0.0,0.1846335000009276,0.5087769999809097,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0015__content_region__feature_similarity,sd24_0015,sd24_0015,sd__can__p003__zero__p00_generic__s2026__b541cf4111,p003_zero_control,p003_zero_control,p003_zero_control,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_zero_control,zero_control,p003_zero_control,zero_control,content_region,471552,77,0,691,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0015__content_region__clean,sd24_0015__content_region__damaged,sd24_0015__content_region__restored,canonical__p003__content_region,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2132389000034891,0.5087769999809097,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0016__full_image__feature_similarity,sd24_0016,sd24_0016,sd__can__p004__loss_large__p00_generic__s2026__59cd822dac,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0016__full_image__clean,sd24_0016__full_image__damaged,sd24_0016__full_image__restored,canonical__p004__full_image,0.8080536127090454,0.969839870929718,0.1617862582206726,0.810208797454834,0.8953208923339844,0.08511209487915039,0.1234491765499115,0.19391890001134016,0.6724604000046384,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0016__content_region__feature_similarity,sd24_0016,sd24_0016,sd__can__p004__loss_large__p00_generic__s2026__59cd822dac,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,content_region,480000,0,71,768,696,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0016__content_region__clean,sd24_0016__content_region__damaged,sd24_0016__content_region__restored,canonical__p004__content_region,0.7603975534439087,0.9603736996650696,0.1999761462211609,0.8396319150924683,0.8920032978057861,0.05237138271331787,0.12617376446723938,0.17785629999707453,0.6724604000046384,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0016__mask_bbox_crop__feature_similarity,sd24_0016,sd24_0016,sd__can__p004__loss_large__p00_generic__s2026__59cd822dac,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,mask_bbox_crop,147456,222,150,606,534,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0016__mask_bbox_crop__clean,sd24_0016__mask_bbox_crop__damaged,sd24_0016__mask_bbox_crop__restored,canonical__p004__mask_bbox_crop,0.7446669340133667,0.9426905512809753,0.19802361726760864,0.7511231899261475,0.9201693534851074,0.16904616355895996,0.1835348904132843,0.1847581000183709,0.6724604000046384,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0017__full_image__feature_similarity,sd24_0017,sd24_0017,sd__can__p004__loss_large__p01_style_period__s2026__ea7b25ac5a,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0017__full_image__clean,sd24_0017__full_image__damaged,sd24_0017__full_image__restored,canonical__p004__full_image,0.8080536127090454,0.968278169631958,0.1602245569229126,0.810208797454834,0.8919936418533325,0.08178484439849854,0.12100470066070557,0.19974060001550242,0.6719404000032227,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0017__content_region__feature_similarity,sd24_0017,sd24_0017,sd__can__p004__loss_large__p01_style_period__s2026__ea7b25ac5a,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,content_region,480000,0,71,768,696,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0017__content_region__clean,sd24_0017__content_region__damaged,sd24_0017__content_region__restored,canonical__p004__content_region,0.7603975534439087,0.9557651877403259,0.19536763429641724,0.8396319150924683,0.8753466606140137,0.03571474552154541,0.11554118990898132,0.18167359998915344,0.6719404000032227,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0017__mask_bbox_crop__feature_similarity,sd24_0017,sd24_0017,sd__can__p004__loss_large__p01_style_period__s2026__ea7b25ac5a,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,mask_bbox_crop,147456,222,150,606,534,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0017__mask_bbox_crop__clean,sd24_0017__mask_bbox_crop__damaged,sd24_0017__mask_bbox_crop__restored,canonical__p004__mask_bbox_crop,0.7446669340133667,0.9334314465522766,0.1887645125389099,0.7511231899261475,0.9121853113174438,0.1610621213912964,0.17491331696510315,0.1884450000070501,0.6719404000032227,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0018__full_image__feature_similarity,sd24_0018,sd24_0018,sd__can__p004__loss_large__p02_artist__s2026__c73c23c161,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0018__full_image__clean,sd24_0018__full_image__damaged,sd24_0018__full_image__restored,canonical__p004__full_image,0.8080536127090454,0.9712812900543213,0.16322767734527588,0.810208797454834,0.891313910484314,0.08110511302947998,0.12216639518737793,0.1960753999883309,0.6678253999853041,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0018__content_region__feature_similarity,sd24_0018,sd24_0018,sd__can__p004__loss_large__p02_artist__s2026__c73c23c161,p004_loss_large,p004_loss_large,p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,,stable_diffusion_inpainting,p004_loss_large,loss_large,p004_loss_large,loss_large,content_region,480000,0,71,768,696,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0018__content_region__clean,sd24_0018__content_region__damaged,sd24_0018__content_region__restored,canonical__p004__content_region,0.7603975534439087,0.9492843747138977,0.188886821269989,0.8396319150924683,0.8887373208999634,0.04910540580749512,0.11899611353874207,0.19033320000744425,0.6678253999853041,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
