case_id,painting_id,mask_id,mask_type,model_name,algorithm,inpaint_radius,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,restored_filename,restored_path,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p006_loss_large,p006,p006_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,p006_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_large_mask.png,p006_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_large_damaged.png,p006_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_loss_large_restored_opencv_telea.png,51891,11.7303,8.7977,ok,,Boy with a Sword,Édouard Manet,1861,portrait_figure,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,52182.81640625,344.2409973144531,51838.57540893555,227.9275665283203,11.80357551574707,216.12399101257324,0.9555284576862368,22.7621776957956,21.80664923810936,0.5987578630447388,0.2149134427309036,0.3838444203138351,0.9024126529693604,0.9188846349716188,0.0164719820022583,0.7053844928741455,0.7214587330818176,0.0160742402076721,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_loss_large_opencv_telea_error_maps.png
p006_loss_small,p006,p006_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,p006_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_small_mask.png,p006_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_small_damaged.png,p006_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_loss_small_restored_opencv_telea.png,22150,5.0071,3.7554,ok,,Boy with a Sword,Édouard Manet,1861,portrait_figure,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,49847.98046875,67.87867736816406,49780.10179138184,222.69287109375,3.346245288848877,219.34662580490112,1.1543279278481775,29.81346989468945,28.659141966841275,0.3332367539405823,0.016326243057847,0.3169105108827352,0.9276548624038696,0.993208348751068,0.0655534863471984,0.9154367446899414,0.9870702028274536,0.0716334581375122,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_loss_small_opencv_telea_error_maps.png
p006_mixed_damage,p006,p006_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,p006_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_mixed_damage_mask.png,p006_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_mixed_damage_damaged.png,p006_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_mixed_damage_restored_opencv_telea.png,44236,9.9998,7.4999,ok,,Boy with a Sword,Édouard Manet,1861,portrait_figure,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,51966.46484375,125.12757873535156,51841.33726501465,227.1151428222656,5.385485649108887,221.72965717315677,0.973571870712628,27.15727319978992,26.183701329077287,0.4381484985351562,0.0294257998466491,0.4087226986885071,0.8322579860687256,0.9883782863616944,0.1561203002929687,0.7655925750732422,0.9774463772773744,0.211853802204132,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_mixed_damage_opencv_telea_error_maps.png
p006_scratch_thin,p006,p006_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,p006_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_scratch_thin_mask.png,p006_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_scratch_thin_damaged.png,p006_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_scratch_thin_restored_opencv_telea.png,13053,2.9507,2.213,ok,,Boy with a Sword,Édouard Manet,1861,portrait_figure,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,51070.07421875,72.9850082397461,50997.089210510254,224.1601104736328,3.604586362838745,220.55552411079407,1.0491387186355186,29.49846699478936,28.44932827615384,0.4662443399429321,0.0051185730844736,0.4611257668584585,0.8714858889579773,0.9982210397720336,0.1267351508140564,0.8107290267944336,0.9984546303749084,0.1877256035804748,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_scratch_thin_opencv_telea_error_maps.png
p007_loss_large,p007,p007_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,p007_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_large_mask.png,p007_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_large_damaged.png,p007_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_loss_large_restored_opencv_telea.png,47676,10.7031,8.0831,ok,,Princesse de Broglie,Jean-Auguste-Dominique Ingres,1851-53,portrait_figure,Neoclassical,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459106,Public Domain / Open Access,p007.jpg,30133.857421875,1517.43212890625,28616.42529296875,168.3580780029297,25.65243911743164,142.70563888549805,3.340256317897856,16.319710856350685,12.97945453845283,0.5293353199958801,0.2633135318756103,0.2660217881202698,0.7825744152069092,0.8110552430152893,0.0284808278083801,0.7576550245285034,0.7796406745910645,0.021985650062561,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_loss_large_opencv_telea_error_maps.png
p007_loss_small,p007,p007_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,p007_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_small_mask.png,p007_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_small_damaged.png,p007_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_loss_small_restored_opencv_telea.png,23575,5.2925,3.997,ok,,Princesse de Broglie,Jean-Auguste-Dominique Ingres,1851-53,portrait_figure,Neoclassical,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459106,Public Domain / Open Access,p007.jpg,30606.68359375,621.0171508789062,29985.666442871094,168.12266540527344,15.39824676513672,152.72441864013672,3.272640869701327,20.19976766441389,16.927126794712564,0.2175920903682708,0.0333252809941768,0.184266809374094,0.863510012626648,0.998915672302246,0.1354056596755981,0.9169399738311768,0.9927825927734376,0.0758426189422607,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_loss_small_opencv_telea_error_maps.png
p007_mixed_damage,p007,p007_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,p007_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_mixed_damage_mask.png,p007_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_mixed_damage_damaged.png,p007_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_mixed_damage_restored_opencv_telea.png,42099,9.4511,7.1376,ok,,Princesse de Broglie,Jean-Auguste-Dominique Ingres,1851-53,portrait_figure,Neoclassical,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459106,Public Domain / Open Access,p007.jpg,31632.302734375,1898.9468994140625,29733.355834960938,170.39036560058594,26.452449798583984,143.93791580200195,3.1294955249848395,15.34567540214036,12.21617987715552,0.3398490250110626,0.0457891933619976,0.294059831649065,0.7757822275161743,0.981602907180786,0.2058206796646118,0.6985129117965698,0.971757471561432,0.273244559764862,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_mixed_damage_opencv_telea_error_maps.png
p007_scratch_thin,p007,p007_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,p007_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_scratch_thin_mask.png,p007_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_scratch_thin_damaged.png,p007_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_scratch_thin_restored_opencv_telea.png,10363,2.3265,1.757,ok,,Princesse de Broglie,Jean-Auguste-Dominique Ingres,1851-53,portrait_figure,Neoclassical,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459106,Public Domain / Open Access,p007.jpg,36895.00390625,167.9197540283203,36727.08415222168,185.76412963867188,7.268712520599365,178.4954171180725,2.461128002061101,25.87978571454961,23.41865771248851,0.3229203522205353,0.0023112199269235,0.3206091322936117,0.8492648601531982,0.9996665716171264,0.1504017114639282,0.9090062379837036,0.999409317970276,0.0904030799865722,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_scratch_thin_opencv_telea_error_maps.png
p008_loss_large,p008,p008_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,p008_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_large_mask.png,p008_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_large_damaged.png,p008_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p008_loss_large_restored_opencv_telea.png,48511,11.16,8.2247,ok,,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,1787-88,portrait_figure,Spanish portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436545,Public Domain / Open Access,p008.jpg,43503.1640625,853.185546875,42649.978515625,205.63221740722656,21.06973648071289,184.56248092651367,1.7455951575439248,18.820368710591072,17.074773553047148,0.4935872852802276,0.2661002576351166,0.227487027645111,0.8301897048950195,0.8942939043045044,0.0641041994094848,0.6870794296264648,0.6030517220497131,-0.0840277075767517,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p008_loss_large_opencv_telea_error_maps.png
p008_loss_small,p008,p008_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,p008_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_small_mask.png,p008_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_small_damaged.png,p008_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p008_loss_small_restored_opencv_telea.png,23310,5.3625,3.952,ok,,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,1787-88,portrait_figure,Spanish portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436545,Public Domain / Open Access,p008.jpg,30896.015625,508.1161193847656,30387.899505615234,171.5984344482422,12.431231498718262,159.16720294952393,3.231778847973772,21.07117388258713,17.839395034613357,0.2134264409542083,0.018182098865509,0.1952443420886993,0.8316227793693542,0.9798532724380492,0.148230493068695,0.852601945400238,0.9476721286773682,0.0950701832771301,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p008_loss_small_opencv_telea_error_maps.png
p008_mixed_damage,p008,p008_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,p008_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_mixed_damage_mask.png,p008_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_mixed_damage_damaged.png,p008_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p008_mixed_damage_restored_opencv_telea.png,38912,8.9517,6.5972,ok,,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,1787-88,portrait_figure,Spanish portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436545,Public Domain / Open Access,p008.jpg,32632.119140625,179.57894897460938,32452.54019165039,178.48153686523438,7.068136692047119,171.41340017318726,2.9943508293673577,25.58824935440841,22.593898525041052,0.3442989289760589,0.0339528732001781,0.3103460557758808,0.7980606555938721,0.9895729422569276,0.1915122866630554,0.774750292301178,0.9858614802360536,0.2111111879348755,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p008_mixed_damage_opencv_telea_error_maps.png
p008_scratch_thin,p008,p008_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,p008_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_scratch_thin_mask.png,p008_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_scratch_thin_damaged.png,p008_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p008_scratch_thin_restored_opencv_telea.png,8622,1.9835,1.4618,ok,,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,1787-88,portrait_figure,Spanish portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436545,Public Domain / Open Access,p008.jpg,39698.91796875,264.2908020019531,39434.62716674805,196.8914031982422,8.419856071472168,188.47154712677,2.143016910469897,23.909983120355086,21.76696620988519,0.3146711587905884,0.0038933381438255,0.3107778206467628,0.9066472053527832,0.999341368675232,0.0926941633224487,0.7918055653572083,0.9984346628189088,0.2066290974617004,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p008_scratch_thin_opencv_telea_error_maps.png
p009_loss_large,p009,p009_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p009_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p009_clean.png,p009_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p009_loss_large_mask.png,p009_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p009_loss_large_damaged.png,p009_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p009_loss_large_restored_opencv_telea.png,58251,12.293,9.876,ok,,Madame Roulin and Her Baby,Vincent van Gogh,1888,portrait_figure,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459123,Public Domain / Open Access,p009.jpg,20982.900390625,2045.8681640625,18937.0322265625,120.02590942382812,26.000703811645508,94.02520561218262,4.91214841901545,15.022027165674832,10.109878746659383,0.6020157337188721,0.3247648477554321,0.2772508859634399,0.7947430610656738,0.7285798788070679,-0.0661631822586059,0.687800407409668,0.3880608677864074,-0.2997395396232605,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p009_loss_large_opencv_telea_error_maps.png
