metric_row_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,boundary_width_pixels,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,ssim_applicable,metric_runtime_seconds,case_runtime_seconds,metric_schema_version,metric_implementation_name,status,issue
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_01__outside_mask_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_01,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,outside_mask_region,571574,0.0,0.0,768.0,768.0,18250,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11236939998343587,1.9569529999862425,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02__boundary_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,boundary_region,12616,,,,,18265,False,intensity > 127,8,5,50.23597019657578,15.95592897907419,34.28004121750159,56.5672954977806,58.14589938702177,-1.5786038892411725,31.120655667546863,36.101582663001025,4.980926995454162,,,,False,0.010316899977624416,2.3046585000120103,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02__content_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,content_region,406272,0.0,119.0,768.0,648.0,18265,False,intensity > 127,8,5,4.735493298414199,2.2334954578869985,2.5019978405272005,5.414608111478681,5.7903375078764965,-0.37572939639781566,41.37715134525395,44.64095287255315,3.2638015272992007,0.9613679588960916,0.9851307088289101,0.02376274993281846,True,0.6901172999641858,2.3046585000120103,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02__full_image,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,full_image,589824,0.0,0.0,768.0,768.0,18265,False,intensity > 127,8,5,3.2618176495587385,1.5384363245081019,1.7233813250506367,3.729593347620081,3.9883965386284723,-0.2588031910083912,42.99620682521721,46.260008352516415,3.263801527299208,0.9733871976654189,0.9897931169929078,0.016405919327488916,True,0.8297541000065394,2.3046585000120103,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02__mask_bbox_crop,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,mask_bbox_crop,333882,81.0,170.0,768.0,656.0,18265,False,intensity > 127,8,5,5.7622104016788365,2.7177465891143178,3.0444638125645187,6.588566220001877,7.045758681210727,-0.4571924612088498,40.52491248780541,43.78871401510462,3.263801527299208,0.9527271047517116,0.9818692933897144,0.029142188638002775,True,0.45571860001655295,2.3046585000120103,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02__masked_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,masked_region,18265,,,,,18265,False,intensity > 127,8,5,105.3325120905192,49.68008029929738,55.65243179122182,120.43819691577698,128.79562003832467,-8.357423122547686,27.905179190066328,31.16898071736553,3.2638015272992043,,,,False,0.011373599991202354,2.3046585000120103,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02__outside_mask_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,outside_mask_region,571559,0.0,0.0,768.0,768.0,18265,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.12494180002249777,2.3046585000120103,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03__boundary_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,boundary_region,13599,,,,,18241,False,intensity > 127,8,5,52.55903620364243,28.164129715420252,24.394906488222176,40.390102213398045,63.171948917812585,-22.78184670441454,30.924329680771734,33.63384024988718,2.7095105691154444,,,,False,0.010410399991087615,2.104038399993442,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03__content_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,content_region,406272,0.0,119.0,768.0,648.0,18241,False,intensity > 127,8,5,5.052791397553035,3.184097517590842,1.8686938799621928,3.807911120300357,6.430285621455576,-2.6223745011552193,41.09548991931419,43.10094000702075,2.0054500877065635,0.9494350530993113,0.9728616030800605,0.023426549980749223,True,0.5807331000105478,2.104038399993442,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03__full_image,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,full_image,589824,0.0,0.0,768.0,768.0,18241,False,intensity > 127,8,5,3.4803732412832753,2.1932130036530673,1.287160237630208,2.6228971128110534,4.4291941324869795,-1.806297019675926,42.714545399277455,44.71999548698402,2.0054500877065635,0.9650826116428287,0.9813473310285333,0.016264719385704618,True,0.8308242000057362,2.104038399993442,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03__mask_bbox_crop,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,mask_bbox_crop,266913,0.0,233.0,631.0,656.0,18241,False,intensity > 127,8,5,7.690924258716011,4.846559240901217,2.844365017814794,5.796074626064173,9.787627429162312,-3.9915528030981386,39.27101826483898,41.276468352545535,2.0054500877065564,0.9222078770445612,0.9584438932478919,0.03623601620333072,True,0.3533887999947183,2.104038399993442,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03__masked_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,masked_region,18241,,,,,18241,False,intensity > 127,8,5,112.53811011823183,70.91769457083859,41.620415547393236,84.81156003874057,143.21829943533797,-58.4067393965974,27.617807432089464,29.623257519796024,2.00545008770656,,,,False,0.011078800016548485,2.104038399993442,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03__outside_mask_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,outside_mask_region,571583,0.0,0.0,768.0,768.0,18241,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11214729998027906,2.104038399993442,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04__boundary_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,boundary_region,15112,,,,,18235,False,intensity > 127,8,5,51.88865360861126,21.456634903829187,30.43201870478207,54.90175577907182,63.25489677077819,-8.353140991706368,30.980079589711472,34.81518749356005,3.8351079038485807,,,,False,0.010650200012605637,2.008932199969422,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04__content_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,content_region,406272,0.0,119.0,768.0,648.0,18235,False,intensity > 127,8,5,4.93233843336484,2.4522626877231675,2.480075745641672,5.3401341958097035,6.295605735402226,-0.9554715395925228,41.20027492721142,44.23513370666698,3.0348587794555613,0.956211163149333,0.9824397102473159,0.026228547097982946,True,0.58068730001105,2.008932199969422,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04__full_image,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,full_image,589824,0.0,0.0,768.0,768.0,18235,False,intensity > 127,8,5,3.397404988606771,1.689123648184317,1.708281340422454,3.6782955593532987,4.336426346390335,-0.6581307870370368,42.81933040717468,45.85418918663024,3.034858779455554,0.9694085123530805,0.9876715609080292,0.018263048554948758,True,0.8864266999880783,2.008932199969422,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04__mask_bbox_crop,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,mask_bbox_crop,187048,231.0,111.0,643.0,565.0,18235,False,intensity > 127,8,5,10.713137804199992,5.326363642843905,5.386774161356087,11.598878362773192,13.674181671727757,-2.075303308954565,37.831636695446825,40.866495474902386,3.0348587794555613,0.9023422999139165,0.960643724775036,0.058301424861119555,True,0.22619159996975213,2.008932199969422,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04__masked_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,masked_region,18235,,,,,18235,False,intensity > 127,8,5,109.89147244310392,54.63590165432776,55.25557078877616,118.97707704962983,140.2647838405996,-21.287706790969764,27.72116368304244,30.756022462498002,3.0348587794555613,,,,False,0.011350099986884743,2.008932199969422,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04__outside_mask_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,outside_mask_region,571589,0.0,0.0,768.0,768.0,18235,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11240039998665452,2.008932199969422,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05__boundary_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,boundary_region,12243,,,,,18265,False,intensity > 127,8,5,49.07487271638215,21.547305943532358,27.527566772849795,51.918293446595335,63.04639385771461,-11.128100411119277,31.222211790073704,34.796873827515824,3.5746620374421205,,,,False,0.010275500011630356,2.005492799973581,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05__content_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,content_region,406272,0.0,119.0,768.0,648.0,18265,False,intensity > 127,8,5,4.720873372190717,2.8734862358223063,1.8473871363684102,4.891548847406007,6.21270725031506,-1.3211584029090533,41.390580093450154,43.54671239690777,2.1561323034576176,0.9566075804366193,0.9791172405247753,0.022509660088156025,True,0.5712702000164427,2.005492799973581,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05__full_image,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,full_image,589824,0.0,0.0,768.0,768.0,18265,False,intensity > 127,8,5,3.251747413917824,1.9792633056640625,1.2724841082537615,3.3693090368200234,4.279325697157118,-0.9100166603370945,43.00963557341342,45.16576787687103,2.1561323034576105,0.9702175388036114,0.9856670824074246,0.015449543603813232,True,0.8905425000120886,2.005492799973581,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05__mask_bbox_crop,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,mask_bbox_crop,190774,241.0,252.0,768.0,614.0,18265,False,intensity > 127,8,5,10.053564252291542,6.1193716124838815,3.9341926398076605,10.417034466611453,13.230571251847737,-2.813536785236284,38.107603030240305,40.263735333697916,2.1561323034576105,0.9067641775813818,0.9551299219164572,0.048365744335075345,True,0.23149680002825335,2.005492799973581,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05__masked_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,masked_region,18265,,,,,18265,False,intensity > 127,8,5,105.00731818596587,63.91552148918697,41.0917966967789,108.8036864677434,138.19047358335615,-29.386787115612748,27.918607938262532,30.074740241720143,2.1561323034576105,,,,False,0.011187199968844652,2.005492799973581,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05__outside_mask_region,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,outside_mask_region,571559,0.0,0.0,768.0,768.0,18265,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.1129252000246197,2.005492799973581,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__boundary_region,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,boundary_region,31347,,,,,8139,False,intensity > 127,8,5,27.414298018949182,11.777830946076712,15.63646707287247,30.56179751385034,33.84061207345732,-3.2788145596069818,33.751032312174424,37.42015044515857,3.6691181329841456,,,,False,0.013169800047762692,2.1861226999899372,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__content_region,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,content_region,406272,0.0,119.0,768.0,648.0,8139,False,intensity > 127,8,5,2.1152232986767485,0.9087499671812644,1.206473331495484,2.3580770190086118,2.6110627034761604,-0.25298568446754865,44.87724139386579,48.54635952684993,3.6691181329841456,0.9416076390355269,0.9941933728263694,0.052585733790842526,True,0.5715911000152119,2.1861226999899372,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__full_image,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,full_image,589824,0.0,0.0,768.0,768.0,8139,False,intensity > 127,8,5,1.45697021484375,0.6259488706235532,0.8310213442201968,1.624248363353588,1.798505429868345,-0.17425706651475692,46.49629687382905,50.1654150068132,3.6691181329841456,0.959725949982161,0.9960040657054302,0.03627811572326922,True,0.8350229000207037,2.1861226999899372,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__mask_bbox_crop,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,mask_bbox_crop,346620,132.0,111.0,768.0,656.0,8139,False,intensity > 127,8,5,2.479245283018868,1.0651424230184832,1.4141028600003849,2.7638932163945147,3.060416786875156,-0.2965235704806415,44.18760865244938,47.85672678543352,3.6691181329841456,0.9311338295533812,0.9931671959462364,0.06203336639285517,True,0.4403116999892518,2.1861226999899372,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__masked_region,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,masked_region,8139,,,,,8139,False,intensity > 127,8,5,105.58496129745669,45.3617971085719,60.22316418888479,117.70741696359094,130.33562681738132,-12.62820985379038,27.894782958011394,31.56390109099554,3.6691181329841456,,,,False,0.009807700000237674,2.1861226999899372,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__outside_mask_region,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,outside_mask_region,581685,0.0,0.0,768.0,768.0,8139,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11268029996426776,2.1861226999899372,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__boundary_region,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,boundary_region,34734,,,,,8220,False,intensity > 127,8,5,24.813660006525787,7.924483215293373,16.889176791232416,27.601936623097444,30.895213143701657,-3.2932765206042127,34.18389533580577,39.14109410995715,4.957198774151379,,,,False,0.014120100007858127,2.2626947999815457,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__content_region,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,content_region,406272,0.0,119.0,768.0,648.0,8220,False,intensity > 127,8,5,2.1214301420394874,0.6774993108065532,1.4439308312329342,2.3598123096513337,2.6413691648288173,-0.28155685517748363,44.86451625696827,49.821715031119666,4.957198774151394,0.9372575748963752,0.9957070350711675,0.058449460174792356,True,0.6145698000327684,2.2626947999815457,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__full_image,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,full_image,589824,0.0,0.0,768.0,768.0,8220,False,intensity > 127,8,5,1.4612455014829282,0.4666629367404514,0.9945825647424769,1.6254436351634838,1.8193805835865162,-0.19393694842303244,46.48357173693154,51.44077051108292,4.957198774151379,0.9544942382462391,0.996473412128406,0.041979173882166876,True,0.8385646999813616,2.2626947999815457,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__mask_bbox_crop,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,opencv_telea,,,nan,nan,mask_bbox_crop,300380,115.0,111.0,768.0,571.0,8220,False,intensity > 127,8,5,2.8692911201367157,0.9163359744323857,1.9529551457043302,3.191709390327807,3.5725225825066027,-0.38081319217879583,43.55305746586778,48.51025624001916,4.957198774151379,0.910046886927293,0.9930288485381059,0.08298196161081295,True,0.47899199998937547,2.2626947999815457,2.0.0,restoration_eval.metrics_classical,ok,
