spatial_case_id,restoration_case_id,case_id,source_case_id,dataset_name,painting_id,category,title,artist,mask_id,mask_type,model_name,is_zero_control,clean_path,damaged_path,mask_path,restored_path,figure_filename,figure_path,image_width,image_height,full_pixel_count,content_pixel_count,masked_pixel_count,outside_mask_pixel_count,boundary_pixel_count,mask_area_pixels,mask_area_fraction_full,mask_area_percentage_full,content_x_min,content_y_min,content_x_max,content_y_max,mask_bbox_x_min,mask_bbox_y_min,mask_bbox_x_max,mask_bbox_y_max,boundary_width_pixels,boundary_mode,mask_threshold,mse_improvement,mae_improvement,psnr_improvement,ssim_improvement,damaged_error_mean_full,damaged_error_std_full,damaged_error_max_full,restored_error_mean_full,restored_error_std_full,restored_error_max_full,improvement_mean_full,improvement_std_full,improvement_min_full,improvement_max_full,improvement_masked_pixel_count,improvement_masked_mean,improvement_masked_std,improvement_masked_min,improvement_masked_max,improvement_masked_positive_pixels,improvement_masked_negative_pixels,improvement_masked_zero_pixels,improvement_masked_positive_percentage,improvement_masked_negative_percentage,improvement_masked_zero_percentage,improvement_outside_mask_pixel_count,improvement_outside_mask_mean,improvement_outside_mask_std,improvement_outside_mask_min,improvement_outside_mask_max,improvement_outside_mask_positive_pixels,improvement_outside_mask_negative_pixels,improvement_outside_mask_zero_pixels,improvement_outside_mask_positive_percentage,improvement_outside_mask_negative_percentage,improvement_outside_mask_zero_percentage,improvement_boundary_pixel_count,improvement_boundary_mean,improvement_boundary_std,improvement_boundary_min,improvement_boundary_max,improvement_boundary_positive_pixels,improvement_boundary_negative_pixels,improvement_boundary_zero_pixels,improvement_boundary_positive_percentage,improvement_boundary_negative_percentage,improvement_boundary_zero_percentage,improvement_content_pixel_count,improvement_content_mean,improvement_content_std,improvement_content_min,improvement_content_max,improvement_content_positive_pixels,improvement_content_negative_pixels,improvement_content_zero_pixels,improvement_content_positive_percentage,improvement_content_negative_percentage,improvement_content_zero_percentage,damaged_error_masked_mean,damaged_error_masked_std,restored_error_masked_mean,restored_error_masked_std,damaged_error_boundary_mean,damaged_error_boundary_std,restored_error_boundary_mean,restored_error_boundary_std,damaged_error_outside_mask_mean,damaged_error_outside_mask_std,restored_error_outside_mask_mean,restored_error_outside_mask_std,flag_net_masked_degradation,flag_boundary_degradation,flag_outside_mask_degradation,flag_high_negative_masked_percentage,spatial_flag_count,boundary_net_change_class,outside_mask_net_change_class,absolute_error_vmin,absolute_error_vmax,signed_improvement_vmin,signed_improvement_vmax,figure_size_bytes,figure_size_bytes_disk,figure_filesize_mb,figure_width,figure_height,figure_mode,figure_format,figure_sha256,generation_runtime_seconds,spatial_schema_version,implementation_name,status,issue,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked
opencv_telea__canonical__canonical__p011_zero_control,opencv_telea__canonical__canonical__p011_zero_control,canonical__p011_zero_control,canonical__p011_zero_control,canonical,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,p011_zero_control,zero_control,opencv_telea,True,data/processed/clean/p011_clean.png,data/processed/masked/p011_zero_control_damaged.png,data/processed/masks/p011_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p011_zero_control_restored_opencv_telea.png,opencv_telea_canonical_canonical_p011_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p011_zero_control_difference_maps.png,768,768,589824,405504,0,589824,0,0,0.0,0.0,0,120,768,648,,,,,5,both,127,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,0,0,,,,589824,0.0,0.0,0.0,0.0,0,0,589824,0.0,0.0,100.0,0,,,,,0,0,0,,,,405504,0.0,0.0,0.0,0.0,0,0,405504,0.0,0.0,100.0,,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1741225,1741225,1.6605615615844727,2383,2335,RGBA,PNG,631cc22696d9ca9cbaf98b4e4b5e9a60ee348942517de73a55d4038b22cbddbc,5.685479800042231,2.0.0,restoration_eval.error_maps,ok,,,,,0,0,0,,
opencv_telea__canonical__canonical__p012_loss_large,opencv_telea__canonical__canonical__p012_loss_large,canonical__p012_loss_large,canonical__p012_loss_large,canonical,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,p012_loss_large,loss_large,opencv_telea,False,data/processed/clean/p012_clean.png,data/processed/masked/p012_loss_large_damaged.png,data/processed/masks/p012_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p012_loss_large_restored_opencv_telea.png,opencv_telea_canonical_canonical_p012_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p012_loss_large_difference_maps.png,768,768,589824,436992,46029,543795,10294,46029,0.07803853352864583,7.803853352864583,0,99,768,668,58.0,336.0,380.0,637.0,5,both,127,28.15861015157111,-86.17745334463056,1.254885625181991,,14.35438060760498,50.50152587890625,236.6666717529297,1.8021093606948853,9.013872146606445,117.66666412353516,12.55226993560791,44.78160858154297,0.0,228.66665649414062,46029,160.8470916748047,42.94965362548828,7.6666717529296875,228.66665649414062,46029,0,0,100.0,0.0,0.0,543795,0.0,0.0,0.0,0.0,0,0,543795,0.0,0.0,100.0,10294,78.57166290283203,88.57524871826172,0.0,228.66665649414062,5078,0,5216,49.32970662521857,0.0,50.67029337478143,436992,16.9422550201416,51.30667495727539,0.0,228.66665649414062,46029,0,390963,10.533144771528999,0.0,89.466855228471,183.9396514892578,38.573184967041016,23.09255599975586,23.441415786743164,82.31059265136719,92.04513549804688,3.7389419078826904,6.9778594970703125,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2099307,2099307,2.0020551681518555,2383,2335,RGBA,PNG,c6fb90865804534196fc1e15bf126be26d2391362ffb921d233a2c9a83581e6e,5.818505799979903,2.0.0,restoration_eval.error_maps,ok,,183.9396514892578,23.09255599975586,160.8470916748047,0,46029,0,0.0,100.0
opencv_telea__canonical__canonical__p012_loss_small,opencv_telea__canonical__canonical__p012_loss_small,canonical__p012_loss_small,canonical__p012_loss_small,canonical,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,p012_loss_small,loss_small,opencv_telea,False,data/processed/clean/p012_clean.png,data/processed/masked/p012_loss_small_damaged.png,data/processed/masks/p012_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p012_loss_small_restored_opencv_telea.png,opencv_telea_canonical_canonical_p012_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p012_loss_small_difference_maps.png,768,768,589824,436992,22276,567548,16424,22276,0.03776719835069445,3.7767198350694446,0,99,768,668,72.0,104.0,720.0,639.0,5,both,127,41.77088944753695,-18.37925719758185,2.2073208816445984,,5.511012554168701,29.184911727905273,235.3333282470703,0.46450579166412354,3.4528567790985107,85.66666412353516,5.046505928039551,27.05083656311035,-5.999996185302734,224.6666717529297,22276,133.62139892578125,46.84933853149414,-5.999996185302734,224.6666717529297,22273,3,0,99.98653259112946,0.013467408870533309,0.0,567548,0.0,0.0,0.0,0.0,0,0,567548,0.0,0.0,100.0,16424,67.31352996826172,77.73678588867188,0.0,224.6666717529297,7717,0,8707,46.98611787627861,0.0,53.01388212372138,436992,6.811452865600586,31.235307693481445,-5.999996185302734,224.6666717529297,22273,3,414716,5.096889645577036,0.0006865114235500878,94.90242384299941,145.92059326171875,45.43378829956055,12.299186706542969,13.04299545288086,70.1788101196289,80.60504913330078,2.865278482437134,5.369215488433838,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2061616,2061616,1.9661102294921875,2383,2335,RGBA,PNG,3ce915ed45b206c5aeda4d3f551c327f14b89aeba532f4d090422ea6b00f0892,5.829127499950118,2.0.0,restoration_eval.error_maps,ok,,145.92059326171875,12.299186706542969,133.62139892578125,3,22273,0,0.013467408870533309,99.98653259112946
opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,canonical__p012_mixed_damage,canonical,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,p012_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p012_clean.png,data/processed/masked/p012_mixed_damage_damaged.png,data/processed/masks/p012_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p012_mixed_damage_restored_opencv_telea.png,opencv_telea_canonical_canonical_p012_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p012_mixed_damage_difference_maps.png,768,768,589824,436992,41283,548541,44319,41283,0.0699920654296875,6.99920654296875,0,99,768,668,0.0,91.0,768.0,676.0,5,both,127,45.844802945522375,6.467448263611345,2.389274375627576,,9.085238456726074,35.5113525390625,255.0,0.8674592971801758,5.248856544494629,186.6666717529297,8.217779159545898,33.054683685302734,-131.33334350585938,253.6666717529297,41283,117.41014099121094,52.82258224487305,-131.33334350585938,253.6666717529297,40419,856,8,97.90712884238064,2.0734927209747354,0.019378436644623694,548541,0.0,0.0,0.0,0.0,0,0,548541,0.0,0.0,100.0,44319,46.03738784790039,68.88246154785156,-131.33334350585938,253.6666717529297,15569,48,28702,35.12940273923148,0.10830569281797874,64.76229156795054,436992,11.091835021972656,37.9849967956543,-131.33334350585938,253.6666717529297,40419,856,395717,9.249368409490334,0.19588459285295842,90.55474699765671,129.8038330078125,48.45001220703125,12.393680572509766,15.835746765136719,48.3395881652832,71.73957824707031,2.3022029399871826,7.770414352416992,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2254077,2254077,2.149655342102051,2383,2335,RGBA,PNG,fba41236a55edbb87533bc3952a0da76d533638222393b254e4daa683b5ca64a,5.865878000040539,2.0.0,restoration_eval.error_maps,ok,,129.8038330078125,12.393680572509766,117.41014099121094,856,40419,8,2.0734927209747354,97.90712884238064
opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,canonical__p012_scratch_thin,canonical,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,p012_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p012_clean.png,data/processed/masked/p012_scratch_thin_damaged.png,data/processed/masks/p012_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p012_scratch_thin_restored_opencv_telea.png,opencv_telea_canonical_canonical_p012_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p012_scratch_thin_difference_maps.png,768,768,589824,436992,9579,580245,38539,9579,0.016240437825520832,1.6240437825520833,0,99,768,668,55.0,91.0,768.0,676.0,5,both,127,65.2466854577722,-35.318091658837034,4.369907766840306,,2.5285842418670654,20.922719955444336,255.0,0.20871704816818237,4.03303337097168,180.6666717529297,2.3198673725128174,19.276763916015625,-163.33334350585938,236.6666717529297,9579,142.84512329101562,52.985130310058594,-163.33334350585938,236.6666717529297,9504,74,1,99.217037269026,0.7725232278943522,0.010439503079653408,580245,0.0,0.0,0.0,0.0,0,0,580245,0.0,0.0,100.0,38539,35.504638671875,67.148193359375,-163.33334350585938,236.6666717529297,9504,74,28961,24.660733283167698,0.19201328524351954,75.14725343158878,436992,3.1312096118927,22.338600158691406,-163.33334350585938,236.6666717529297,9504,74,427414,2.1748681898066784,0.016933948447568833,97.80819786174575,155.69680786132812,55.74176025390625,12.851690292358398,28.966371536254883,38.698970794677734,72.8010025024414,3.194331407546997,15.472481727600098,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2132257,2132257,2.0334787368774414,2383,2335,RGBA,PNG,4d0b0e1efcf25eb007bbc69b98b7cd3c85ff3eeb7f2b8d2c28e8be87b5bc6c7b,6.4283279000082985,2.0.0,restoration_eval.error_maps,ok,,155.69680786132812,12.851690292358398,142.84512329101562,74,9504,1,0.7725232278943522,99.217037269026
opencv_telea__canonical__canonical__p012_zero_control,opencv_telea__canonical__canonical__p012_zero_control,canonical__p012_zero_control,canonical__p012_zero_control,canonical,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,p012_zero_control,zero_control,opencv_telea,True,data/processed/clean/p012_clean.png,data/processed/masked/p012_zero_control_damaged.png,data/processed/masks/p012_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p012_zero_control_restored_opencv_telea.png,opencv_telea_canonical_canonical_p012_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p012_zero_control_difference_maps.png,768,768,589824,436992,0,589824,0,0,0.0,0.0,0,99,768,668,,,,,5,both,127,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,0,0,,,,589824,0.0,0.0,0.0,0.0,0,0,589824,0.0,0.0,100.0,0,,,,,0,0,0,,,,436992,0.0,0.0,0.0,0.0,0,0,436992,0.0,0.0,100.0,,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1925393,1925393,1.836197853088379,2383,2335,RGBA,PNG,ed8b592bd1389bdf74276767ebad78bd2570a381bc4cf560b45082d59de0697a,5.753183799970429,2.0.0,restoration_eval.error_maps,ok,,,,,0,0,0,,
opencv_telea__canonical__canonical__p013_loss_large,opencv_telea__canonical__canonical__p013_loss_large,canonical__p013_loss_large,canonical__p013_loss_large,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,p013_loss_large,loss_large,opencv_telea,False,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_large_damaged.png,data/processed/masks/p013_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p013_loss_large_restored_opencv_telea.png,opencv_telea_canonical_canonical_p013_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p013_loss_large_difference_maps.png,768,768,589824,410112,48212,541612,10324,48212,0.08173963758680555,8.173963758680555,0,117,768,651,127.0,154.0,435.0,450.0,5,both,127,23.925772283525543,-2.110843773334452,1.1381544973909,,11.307676315307617,40.018714904785156,244.3333282470703,1.6974053382873535,8.426316261291504,135.3333282470703,9.610270500183105,35.29804229736328,-53.33332824707031,239.6666717529297,48212,117.57174682617188,50.49458312988281,-53.33332824707031,239.6666717529297,47671,530,11,98.87787272878121,1.0993113747614702,0.022815896457313533,541612,0.0,0.0,0.0,0.0,0,0,541612,0.0,0.0,100.0,10324,69.80960083007812,76.62244415283203,-30.0,239.6666717529297,5063,4,5257,49.041069352963966,0.03874467260751647,50.92018597442851,410112,13.821512222290039,41.63798904418945,-53.33332824707031,239.6666717529297,47671,530,361911,11.623897862047441,0.1292329900124844,88.24686914794007,138.33775329589844,44.939937591552734,20.76599884033203,21.740903854370117,74.1594009399414,81.0763168334961,4.349799633026123,10.234736442565918,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2192598,2192598,2.091024398803711,2383,2335,RGBA,PNG,95273b039ccd5f9529b760831f0ee36f8697928af25cfddf5a7a253b24ce8259,5.668224100023508,2.0.0,restoration_eval.error_maps,ok,,138.33775329589844,20.76599884033203,117.57174682617188,530,47671,11,1.0993113747614702,98.87787272878121
opencv_telea__canonical__canonical__p013_loss_small,opencv_telea__canonical__canonical__p013_loss_small,canonical__p013_loss_small,canonical__p013_loss_small,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,p013_loss_small,loss_small,opencv_telea,False,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_small_damaged.png,data/processed/masks/p013_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p013_loss_small_restored_opencv_telea.png,opencv_telea_canonical_canonical_p013_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p013_loss_small_difference_maps.png,768,768,589824,410112,18639,571185,16045,18639,0.0316009521484375,3.16009521484375,0,117,768,651,8.0,174.0,744.0,510.0,5,both,127,42.96010157912621,-49.63080995046228,2.5203114108368574,,5.008357048034668,28.92667007446289,240.6666717529297,0.3350287675857544,3.1293015480041504,135.0,4.673327922821045,27.126436233520508,-52.0,236.0,18639,147.88568115234375,45.89580535888672,-52.0,236.0,18632,7,0,99.96244433714256,0.037555662857449434,0.0,571185,0.0,0.0,0.0,0.0,0,0,571185,0.0,0.0,100.0,16045,72.2517318725586,84.05561065673828,0.0,236.0,7463,0,8582,46.512932377687754,0.0,53.487067622312246,410112,6.72119140625,32.319156646728516,-52.0,236.0,18632,7,391473,4.543149188514358,0.001706850811485643,95.45514396067416,158.48753356933594,46.41319274902344,10.601856231689453,14.17862319946289,75.81499481201172,87.8829116821289,3.563270092010498,8.519078254699707,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2141903,2141903,2.042677879333496,2383,2335,RGBA,PNG,1e6cba5baddccef12d84374e14381e0ae7a36e708ad538cffd28f8e2862279c4,5.581941000011284,2.0.0,restoration_eval.error_maps,ok,,158.48753356933594,10.601856231689453,147.88568115234375,7,18632,0,0.037555662857449434,99.96244433714256
opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,canonical__p013_mixed_damage,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,p013_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p013_clean.png,data/processed/masked/p013_mixed_damage_damaged.png,data/processed/masks/p013_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p013_mixed_damage_restored_opencv_telea.png,opencv_telea_canonical_canonical_p013_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p013_mixed_damage_difference_maps.png,768,768,589824,410112,35229,554595,41158,35229,0.059727986653645836,5.972798665364584,0,117,768,651,0.0,109.0,768.0,659.0,5,both,127,31.61690652587356,-95.785706851363,1.6452667393242564,,11.472944259643555,46.8564453125,255.0,0.9185992479324341,5.534223556518555,136.0,10.554347038269043,43.36525344848633,-62.666664123535156,254.3333282470703,35229,176.70687866210938,46.09632873535156,-62.666664123535156,254.3333282470703,35212,16,1,99.95174430156973,0.04541712793437225,0.0028385704958982655,554595,0.0,0.0,0.0,0.0,0,0,554595,0.0,0.0,100.0,41158,59.18744659423828,89.77605438232422,-24.0,254.3333282470703,13224,4,27930,32.12984110015064,0.009718645220856213,67.8604402546285,410112,15.179283142089844,51.3264274597168,-62.666664123535156,254.3333282470703,35212,16,374884,8.585947253433208,0.0039013732833957553,91.4101513732834,192.08660888671875,45.44567108154297,15.379715919494629,17.04047203063965,62.51996612548828,94.212890625,3.3325154781341553,8.776458740234375,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2291665,2291665,2.185502052307129,2383,2335,RGBA,PNG,850dca5b7b1345186d5f36f615c88b6e9355179316d6e748282ed8b7f5edc1cb,5.73202360002324,2.0.0,restoration_eval.error_maps,ok,,192.08660888671875,15.379715919494629,176.70687866210938,16,35212,1,0.04541712793437225,99.95174430156973
opencv_telea__canonical__canonical__p013_scratch_thin,opencv_telea__canonical__canonical__p013_scratch_thin,canonical__p013_scratch_thin,canonical__p013_scratch_thin,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,p013_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p013_clean.png,data/processed/masked/p013_scratch_thin_damaged.png,data/processed/masks/p013_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p013_scratch_thin_restored_opencv_telea.png,opencv_telea_canonical_canonical_p013_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p013_scratch_thin_difference_maps.png,768,768,589824,410112,8069,581755,38908,8069,0.013680352105034722,1.368035210503472,0,117,768,651,0.0,109.0,768.0,659.0,5,both,127,54.037096707563926,-99.20981534266949,3.729462463409487,,2.7902565002441406,24.31899642944336,255.0,0.10256674885749817,1.428402304649353,82.0,2.687689781188965,23.442960739135742,0.0,255.0,8069,196.4635009765625,45.85330581665039,20.0,255.0,8069,0,0,100.0,0.0,0.0,581755,0.0,0.0,0.0,0.0,0,0,581755,0.0,0.0,100.0,38908,40.7439079284668,82.34476470947266,0.0,255.0,8069,0,30839,20.73866557006271,0.0,79.26133442993729,410112,3.86544132232666,28.032907485961914,0.0,255.0,8069,0,402043,1.9675113139825218,0.0,98.03248868601749,203.9608612060547,46.90349197387695,7.497376441955566,9.679965019226074,42.29876708984375,85.40694427490234,1.5548559427261353,5.354647636413574,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2218630,2218630,2.1158504486083984,2383,2335,RGBA,PNG,3f54163ed59a6e0f83964877708c030d429d0fd55e89968a682dfd3b5c24abd1,5.644653499999549,2.0.0,restoration_eval.error_maps,ok,,203.9608612060547,7.497376441955566,196.4635009765625,0,8069,0,0.0,100.0
opencv_telea__canonical__canonical__p013_zero_control,opencv_telea__canonical__canonical__p013_zero_control,canonical__p013_zero_control,canonical__p013_zero_control,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,p013_zero_control,zero_control,opencv_telea,True,data/processed/clean/p013_clean.png,data/processed/masked/p013_zero_control_damaged.png,data/processed/masks/p013_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p013_zero_control_restored_opencv_telea.png,opencv_telea_canonical_canonical_p013_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p013_zero_control_difference_maps.png,768,768,589824,410112,0,589824,0,0,0.0,0.0,0,117,768,651,,,,,5,both,127,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,0,0,,,,589824,0.0,0.0,0.0,0.0,0,0,589824,0.0,0.0,100.0,0,,,,,0,0,0,,,,410112,0.0,0.0,0.0,0.0,0,0,410112,0.0,0.0,100.0,,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2021771,2021771,1.9281110763549805,2383,2335,RGBA,PNG,ed4c1bda2b58f54ce3f58c4a08d7cad5288fc598c02852a9807e4a4e2263a606,5.566113399981987,2.0.0,restoration_eval.error_maps,ok,,,,,0,0,0,,
opencv_telea__canonical__canonical__p014_loss_large,opencv_telea__canonical__canonical__p014_loss_large,canonical__p014_loss_large,canonical__p014_loss_large,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,p014_loss_large,loss_large,opencv_telea,False,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_large_damaged.png,data/processed/masks/p014_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p014_loss_large_restored_opencv_telea.png,opencv_telea_canonical_canonical_p014_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p014_loss_large_difference_maps.png,768,768,589824,334080,48567,541257,9503,48567,0.08234151204427083,8.234151204427082,0,166,768,601,36.0,317.0,352.0,603.0,5,both,127,36.83560167740784,-86.72337183684394,1.6999479741509838,,14.477057456970215,49.50785827636719,255.0,2.2955803871154785,12.005966186523438,133.0,12.181475639343262,41.92851638793945,-30.666664123535156,255.0,48567,147.93844604492188,35.58694839477539,-30.666664123535156,255.0,48565,2,0,99.99588197747443,0.004118022525583215,0.0,541257,0.0,0.0,0.0,0.0,0,0,541257,0.0,0.0,100.0,9503,79.58554077148438,86.09300231933594,0.0,255.0,4680,0,4823,49.247606019151846,0.0,50.752393980848154,334080,21.506603240966797,53.8816032409668,-30.666664123535156,255.0,48565,2,285513,14.536937260536398,0.0005986590038314177,85.46246408045977,175.81719970703125,37.41999435424805,27.87877082824707,32.207542419433594,82.6149673461914,88.88401794433594,3.0294294357299805,7.166524410247803,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1605102,1605102,1.5307445526123047,2383,2335,RGBA,PNG,5a0dbcd35c76998d1e9611fc55d059485ecd41c7403c3817f9adefcd5cc582e6,5.49923909996869,2.0.0,restoration_eval.error_maps,ok,,175.81719970703125,27.87877082824707,147.93844604492188,2,48565,0,0.004118022525583215,99.99588197747443
